# Time (s), X (m), Y (m), Z (m), Vx (m/s), Vy (m/s), Vz (m/s), e0, e1, e2, e3, ω1 (rad/s), ω2 (rad/s), ω3 (rad/s)
32.850000,216.559556,-195.137975,4732.542654,9.335704,4.061697,-20.006880,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
33.300000,220.780625,-193.223622,4723.509304,9.422526,4.439251,-20.137400,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
33.750000,225.038090,-191.148697,4714.423179,9.497739,4.776339,-20.241988,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
34.200000,229.327030,-188.930352,4705.294872,9.562600,5.077343,-20.325104,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
34.650000,233.643041,-186.583932,4696.133256,9.618257,5.346261,-20.390604,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
35.100000,237.982192,-184.123141,4686.945638,9.665752,5.586719,-20.441709,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
35.550000,242.341021,-181.560058,4677.737913,9.706017,5.801963,-20.481068,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
36.000000,246.716562,-178.905020,4668.514512,9.739866,5.994825,-20.510739,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
36.450000,251.105995,-176.167872,4659.279537,9.768076,6.168013,-20.532632,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
36.900000,255.507008,-173.356677,4650.036001,9.791292,6.323765,-20.548170,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
37.350000,259.917461,-170.478914,4640.786563,9.810110,6.464163,-20.558615,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
37.800000,264.335481,-167.541117,4631.533369,9.825058,6.591040,-20.564997,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
38.250000,268.759475,-164.548861,4622.278045,9.836588,6.705969,-20.568112,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
38.700000,273.187942,-161.507386,4613.022045,9.845126,6.810431,-20.568673,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
39.150000,277.619666,-158.420949,4603.766320,9.851018,6.905638,-20.567143,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
39.600000,282.053503,-155.293557,4594.511703,9.854592,6.992729,-20.563931,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
40.050000,286.488478,-152.128620,4585.258848,9.856128,7.072676,-20.559358,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
40.500000,290.923743,-148.929113,4576.008274,9.855869,7.146330,-20.553686,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
40.950000,295.358516,-145.697781,4566.760448,9.854040,7.214474,-20.547149,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
41.400000,299.792161,-142.436856,4557.515714,9.850825,7.277747,-20.539924,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
41.850000,304.224074,-139.148458,4548.274388,9.846397,7.336756,-20.532174,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
42.300000,308.653751,-135.834364,4539.036684,9.840903,7.392009,-20.524011,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
42.750000,313.080747,-132.496144,4529.802755,9.834472,7.443957,-20.515512,0.665114,0.722667,-0.187852,-0.008234,0.675915,-0.166200,0.000000
